file,line,category,phrase,classification,severity,action,context
docs/EPIBENCH_PHASE1_DETAILED_PLAN.md,981,sota_or_leaderboard,sota,bounded,bounded,No action if context remains explicitly anti-overclaim.,| S2-J4 | adjudication | | S2-J5 | closeout |  ## Ordre d'execution recommande  1. Creer `docs/EPIBENCH_SPEC_V1.md` avec squelette Phase 1. 2. Ajouter SOTA alignment et non-reinvention rule. 3. Ajouter vocabulaire normatif.
docs/EPIBENCH_PHASE1_REVIEW_CHECKLIST.md,45,sota_or_leaderboard,sota,bounded,bounded,No action if context remains explicitly anti-overclaim.,"| Reproducibility reviewer | yes | rubrics, split logic, auditability, inter-reviewer reproducibility | | IoT/embedded reviewer | recommended before Track E | latency, memory, energy, sensor missingness, hardware claims | | External dry-run reviewer | recommended before Phase 2 closeout | can apply spec without author assistance |  If no clinical reviewer is available, E4-related wording MUST remain explicitly provisional and no clinical-grade claim may be asserted.  ## Section S - SOTA alignment and non-reinvention"
docs/EPIBENCH_PHASE1_REVIEW_CHECKLIST.md,54,sota_or_leaderboard,sota,bounded,bounded,No action if context remains explicitly anti-overclaim.,"| --- | --- | --- | --- | --- | | S1 | Existing event-scoring frameworks, especially SzCORE-style scoring, are reused or mapped where compatible. |  |  |  | | S2 | EpiBench states clearly that it complements rather than replaces existing event-scoring frameworks. |  |  |  | | S3 | ILAE seizure classification is used or mapped when seizure-type metadata permit. |  |  |  | | S4 | TRIPOD+AI, STARD-AI, DECIDE-AI, SPIRIT-AI/CONSORT-AI, and FUTURE-AI are positioned correctly by study stage. |  |  |  | | S5 | FDA CDS guidance is reflected only as regulatory-boundary caution, not as a claim of regulatory compliance. |  |  |  | | S6 | Every new EpiBench rule is labeled ADOPT, MAP, EXTEND, or DIVERGE relative to existing SOTA. |  |  |  | | S7 | Any DIVERGE decision has a written rationale. |  |  |  |"
docs/EPIBENCH_PHASE1_REVIEW_CHECKLIST.md,64,clinical_or_regulatory,clinical approval,bounded,bounded,No action if context remains explicitly anti-overclaim.,"## Section A - Normative language  | ID | Check | Status | Reviewer | Notes | | --- | --- | --- | --- | --- | | A1 | `MUST`, `MUST NOT`, `SHOULD`, `MAY`, `FAIL-CLOSED`, `CLAIM CEILING`, `SENTINEL`, and `RESULT BUNDLE` are defined. |  |  |  | | A2 | Certification is defined as scientific certification only. |  |  |  | | A3 | Forbidden wording includes clinical approval, clinical certification, safe deployment, and unbounded real-time claims. |  |  |  | | A4 | Missing evidence lowers claims rather than being inferred upward. |  |  |  |"
docs/EPIBENCH_PHASE1_REVIEW_CHECKLIST.md,64,clinical_or_regulatory,clinical certification,bounded,bounded,No action if context remains explicitly anti-overclaim.,"## Section A - Normative language  | ID | Check | Status | Reviewer | Notes | | --- | --- | --- | --- | --- | | A1 | `MUST`, `MUST NOT`, `SHOULD`, `MAY`, `FAIL-CLOSED`, `CLAIM CEILING`, `SENTINEL`, and `RESULT BUNDLE` are defined. |  |  |  | | A2 | Certification is defined as scientific certification only. |  |  |  | | A3 | Forbidden wording includes clinical approval, clinical certification, safe deployment, and unbounded real-time claims. |  |  |  | | A4 | Missing evidence lowers claims rather than being inferred upward. |  |  |  |"
docs/EPIBENCH_PHASE1_REVIEW_CHECKLIST.md,64,edge_or_realtime,real-time,bounded,bounded,No action if context remains explicitly anti-overclaim.,"## Section A - Normative language  | ID | Check | Status | Reviewer | Notes | | --- | --- | --- | --- | --- | | A1 | `MUST`, `MUST NOT`, `SHOULD`, `MAY`, `FAIL-CLOSED`, `CLAIM CEILING`, `SENTINEL`, and `RESULT BUNDLE` are defined. |  |  |  | | A2 | Certification is defined as scientific certification only. |  |  |  | | A3 | Forbidden wording includes clinical approval, clinical certification, safe deployment, and unbounded real-time claims. |  |  |  | | A4 | Missing evidence lowers claims rather than being inferred upward. |  |  |  |"
docs/EPIBENCH_PHASE1_REVIEW_CHECKLIST.md,110,edge_or_realtime,real-time,bounded,bounded,No action if context remains explicitly anti-overclaim.,"| ID | Check | Status | Reviewer | Notes | | --- | --- | --- | --- | --- | | E1 | Tracks D, W, F, and E are defined with distinct scientific questions. |  |  |  | | E2 | Each track has required definitions and primary metrics. |  |  |  | | E3 | Detection cannot be silently reinterpreted as forecasting. |  |  |  | | E4 | Forecasting cannot be silently reinterpreted as detection. |  |  |  | | E5 | Real-time or edge claims require Track E evidence. |  |  |  |"
docs/EPIBENCH_PHASE1_REVIEW_CHECKLIST.md,144,edge_or_realtime,real-time,requires_review,major,Review wording; add evidence boundary or remove unsupported claim.,| --- | --- | --- | --- | --- | | H1 | Failure traces are mandatory for complete runs. |  |  |  | | H2 | Leakage sentinels block E2-PD/E2-PI or higher. |  |  |  | | H3 | Missing failure trace blocks `Run-Complete`. |  |  |  | | H4 | NaN/Inf outputs have explicit consequences. |  |  |  | | H5 | FAR explosion blocks low-false-positive interpretations. |  |  |  | | H6 | Hardware-unmeasured blocks real-time and edge-measured claims. |  |  |  | | H7 | Survivor-only averages are forbidden without caveat and denominator reporting. |  |  |  |
docs/EPIBENCH_PHASE1_REVIEW_CHECKLIST.md,156,edge_or_realtime,real-time,requires_review,major,Review wording; add evidence boundary or remove unsupported claim.,| --- | --- | --- | --- | --- | | I1 | Examples cover high-MTS/low-DSI hospital EEG. |  |  |  | | I2 | Examples cover wearable multimodal incomplete evidence. |  |  |  | | I3 | Examples cover proxy-label exploratory evidence. |  |  |  | | I4 | Examples cover patient-dependent high performance. |  |  |  | | I5 | Examples cover leakage despite strong metrics. |  |  |  | | I6 | Examples cover real-time claim without hardware evidence. |  |  |  | | I7 | Examples demonstrate ranking/claim changes caused by evidence constraints. |  |  |  |
docs/EPIBENCH_PHASE1_REVIEW_CHECKLIST.md,194,edge_or_realtime,real-time,bounded,bounded,No action if context remains explicitly anti-overclaim.,| T2 patient-dependent clean | E2-PD maximum |  |  | | T2 patient-independent clean | E2-PI maximum |  |  | | T1 patient-independent plus external validation | E3 candidate |  |  | | T1 retrospective only | E4 blocked |  |  | | leakage failure | E1 maximum |  |  | | missing failure trace | `Run-Complete` blocked |  |  | | real-time claim without hardware report | real-time/edge claim blocked |  |  | | SPH/SOP forecasting without event detection outputs | Track F only; Track D blocked |  |  |
docs/EPIBENCH_PHASE2_SINGLE_SOURCE_OF_TRUTH.md,9,sota_or_leaderboard,sota,bounded,bounded,No action if context remains explicitly anti-overclaim.,"## Position  La phase 2 transforme EpiBench d'un protocole argumentatif en standard vérifiable par machine. Le document Markdown explique le standard, mais il ne doit pas être la seule autorité. La source de vérité opérationnelle est maintenant:  - `configs/epibench/epibench_v1.yaml`: règles, claims, poids, budgets, gates et badges. - `schemas/epibench/*.schema.json`: contrats d'artefacts. - `configs/epibench/sota_registry_v1.yaml`: registre SOTA, pour éviter de réinventer les métriques et guidelines existantes. - `src/epibench/*`: implémentation de référence appliquant ces règles."
docs/EPIBENCH_PHASE2_SINGLE_SOURCE_OF_TRUTH.md,45,sota_or_leaderboard,sota,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- poids des axes; - budgets de faux positifs, latence, missingness; - conséquences des sentinels; - badges de certification; - claim gates; - règles anti-overclaim; - exigences minimales de registre SOTA."
docs/EPIBENCH_PHASE2_SINGLE_SOURCE_OF_TRUTH.md,56,sota_or_leaderboard,sota,bounded,bounded,No action if context remains explicitly anti-overclaim.,- `schemas/epibench/dataset_evidence_card.schema.json`; - `schemas/epibench/split_manifest.schema.json`; - `schemas/epibench/failure_trace.schema.json`; - `schemas/epibench/result_bundle.schema.json`; - `schemas/epibench/claim_eligibility.schema.json`; - `schemas/epibench/sota_registry.schema.json`.
docs/EPIBENCH_PHASE2_SINGLE_SOURCE_OF_TRUTH.md,60,sota_or_leaderboard,sota,bounded,bounded,No action if context remains explicitly anti-overclaim.,- `schemas/epibench/result_bundle.schema.json`; - `schemas/epibench/claim_eligibility.schema.json`; - `schemas/epibench/sota_registry.schema.json`.  Ces schémas ne prétendent pas capturer toute la vérité clinique. Ils capturent le minimum nécessaire pour empêcher les claims non auditables.  ### Registre SOTA
docs/EPIBENCH_PHASE2_SINGLE_SOURCE_OF_TRUTH.md,62,sota_or_leaderboard,sota,bounded,bounded,No action if context remains explicitly anti-overclaim.,- `schemas/epibench/sota_registry.schema.json`.  Ces schémas ne prétendent pas capturer toute la vérité clinique. Ils capturent le minimum nécessaire pour empêcher les claims non auditables.  ### Registre SOTA  Fichier: `configs/epibench/sota_registry_v1.yaml`
docs/EPIBENCH_PHASE2_SINGLE_SOURCE_OF_TRUTH.md,87,sota_or_leaderboard,sota,requires_review,moderate,Review wording; add evidence boundary or remove unsupported claim.,La phase 2 est acceptable si:  - un dataset card valide passe le schéma; - un split manifest valide passe le schéma; - un result bundle valide passe le schéma; - un failure trace valide passe le schéma; - un registre SOTA valide passe le schéma; - une erreur de champ obligatoire provoque un échec explicite;
docs/EPIBENCH_PHASE2_SINGLE_SOURCE_OF_TRUTH.md,108,sota_or_leaderboard,sota,bounded,bounded,No action if context remains explicitly anti-overclaim.,Tests minimaux:  ```powershell python scripts\epibench.py validate-dataset-card examples\epibench\pilot_t1_eeg\dataset_card.yaml python scripts\epibench.py validate-split examples\epibench\pilot_t1_eeg\split_manifest.yaml python scripts\epibench.py validate-result-bundle examples\epibench\pilot_t1_eeg\result_bundle.yaml python scripts\epibench.py validate-sota-registry configs\epibench\sota_registry_v1.yaml ```
docs/EPIBENCH_PHASE2_SINGLE_SOURCE_OF_TRUTH.md,121,sota_or_leaderboard,sota,requires_review,moderate,Review wording; add evidence boundary or remove unsupported claim.,"## Risques  - Un YAML trop flexible peut devenir une décoration au lieu d'une norme. - Des schémas trop faibles peuvent laisser passer des claims vagues. - Des schémas trop rigides peuvent bloquer des datasets utiles mais imparfaits. - Le registre SOTA doit être maintenu, sinon EpiBench risque de dériver vers un standard isolé."
docs/EPIBENCH_PHASE3_CERTIFICATION_STANDARD.md,69,edge_or_realtime,real-time,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- leakage patient ou temporel bloque `E2+`; - split non conforme bloque `Run-Complete`; - NaN ou sorties manquantes systématiques abaissent le claim; - alarme après onset ne peut pas être revendiquée comme early warning; - faux positifs massifs bloquent l'interprétation clinique; - absence de mesure hardware interdit les phrases `real-time`, `on-device`, `edge-ready`."
docs/EPIBENCH_PHASE3_CERTIFICATION_STANDARD.md,69,edge_or_realtime,on-device,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- leakage patient ou temporel bloque `E2+`; - split non conforme bloque `Run-Complete`; - NaN ou sorties manquantes systématiques abaissent le claim; - alarme après onset ne peut pas être revendiquée comme early warning; - faux positifs massifs bloquent l'interprétation clinique; - absence de mesure hardware interdit les phrases `real-time`, `on-device`, `edge-ready`."
docs/EPIBENCH_PHASE3_CERTIFICATION_STANDARD.md,69,edge_or_realtime,edge-ready,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- leakage patient ou temporel bloque `E2+`; - split non conforme bloque `Run-Complete`; - NaN ou sorties manquantes systématiques abaissent le claim; - alarme après onset ne peut pas être revendiquée comme early warning; - faux positifs massifs bloquent l'interprétation clinique; - absence de mesure hardware interdit les phrases `real-time`, `on-device`, `edge-ready`."
docs/EPIBENCH_PHASE4_REFERENCE_IMPLEMENTATION.md,29,sota_or_leaderboard,sota,requires_review,moderate,Review wording; add evidence boundary or remove unsupported claim.,```text validate-dataset-card validate-split validate-result-bundle validate-failure-trace validate-sota-registry score
docs/EPIBENCH_PHASE6_Q1_PAPER_STRATEGY.md,5,sota_or_leaderboard,sota,bounded,bounded,No action if context remains explicitly anti-overclaim.,"# EpiBench Phase 6 - Stratégie Paper Q1  ## Positionnement Scientifique  EpiBench ne doit pas être soumis comme ""nouveau modèle de détection de crises"". Cette formulation serait faible et exposerait le papier à une compétition SOTA superficielle."
docs/EPIBENCH_PHASE6_Q1_PAPER_STRATEGY.md,49,sota_or_leaderboard,sota,bounded,bounded,No action if context remains explicitly anti-overclaim.,- dataset evidence card;    - MTS/DSI;    - tracks `D/W/F/E`;    - result bundle;    - claim eligibility.  4. **SOTA alignment**    - ILAE pour vocabulaire crise;
docs/EPIBENCH_PHASE6_Q1_PAPER_STRATEGY.md,192,sota_or_leaderboard,sota,requires_review,moderate,Review wording; add evidence boundary or remove unsupported claim.,Le manuscrit est soumission-ready seulement si:  - deux evidence packages réels sont complets; - un worked example négatif est inclus; - un neurologue ou expert clinique a reviewé les claims; - les scripts reproduisent les rapports; - le registre SOTA est vérifié; - les claims sont plus conservateurs que les résultats bruts;
